"","system:index","ARVI","B11","B12","B2","B3","B4","B5","B6","B7","B8","B8A","BAI","BSI","Chlogreen","Class","EVI","EVI2","EVI2_2","GI","LAnthoC","LCaroC","LChloC","MNDSI","MSI","NBR","NDBI","NDMI","NDTI","NDVI","NDVIre","NDWI2","NDrededgeSWIR","NHI","Norm-G","Norm-NIR","Norm-R","RTVIScore","ReCL","RedSWIR1","RededgePeakArea","SAVI","SR-BlueRedEdge1","SR-BlueRedEdge2","SR-BlueRedEdge3","SR-NIRNarrowBlue","SR-NIRNarrowGreen","SR-NIRNarrowRed","SR-NIRNarrowRedEdge1","SR-NIRNarrowRedEdge2","SR-NIRNarrowRedEdge3","STI","VARI","WBI","constant","gNDVI","sample",".geo"
"1197","00000000000000000250_0",-0.0483249478463615,2993.8,3386,1720.28571428571,1924.57142857143,2034,2025.33333333333,1978.5,1893.8,1972.66666666667,1833.66666666667,-0.031902777591682,0.153065648551512,0.464230602305059,1,-0.120212051071455,-0.0367296015969392,-0.0223672310340468,0.946200309032167,-18.7948015122874,-6.20821105213862,0.935055957867018,0.0835616438356165,1.63268496636975,-0.263747200796218,0.205605594856169,-0.205605594856169,-0.0614752813567823,-0.0153078202995008,-0.0131732532933133,-0.01234085188534,-0.262373007736042,0.217394840336232,0.324480554931115,0.332589357397476,0.342930087671409,-18257.619047619,-0.0301540478531629,-959.8,9765.3,-0.0776853806712913,0.849383993228628,0.869489873280624,0.908377713742589,1.06590821015335,0.952766231195566,0.901507702392658,0.905365371955234,0.926796394575015,0.968247262998557,0.884170112226816,-0.0488894562164922,-0.0835616438356165,0,-0.0241881327369715,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"1198","00000000000000000251_0",0.00882759937013883,2088.16666666667,1877.25,1490.66666666667,1615.5,1731,1837.16666666667,1859.5,1969.75,2033,2022.75,-0.151443276962121,0.0402433211521438,0.585851515736629,1,0.608870967741935,0.192509960159363,0.12200245620839,0.933275563258232,-8.88609022556392,-5.68470418470418,1.0721672865826,0.0745990688049664,1.03234046059408,0.0398312128380538,0.0133861770534233,-0.0133861770534233,0.0531890301565619,0.0802337938363443,0.0506007493217347,-0.114430587912841,-0.00475011708035057,0.127621276212762,0.300306719955386,0.377916163212194,0.321777116832419,14485.8333333334,0.174465626805315,-357.166666666667,9420.16666666667,0.116567889724978,0.811394357253016,0.801649188850049,0.756779625163938,1.35694320214669,1.25208913649025,1.16854419410745,1.10101605733466,1.08779241731648,1.02690696788933,1.11235406401207,-0.0622361921867984,-0.0745990688049664,0,0.111935683364255,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"1199","00000000000000000252_0",-0.0201239769357076,4232.25,3949,2990.66666666667,3220.66666666667,3339.33333333333,3458,3436.5,3343.75,3424.5,3340.25,-0.0552184386147345,0.0826794406611018,0.5001372529447,1,0.206414606560027,0.0302150829042352,0.0186117594268016,0.964463964863246,-14.0888342696629,-7.1549572039943,0.966960670908039,0.0550816219062664,1.26704587979942,-0.0711331118193531,0.105495151337056,-0.105495151337056,0.0346218487394958,0.0125914791907942,-0.00486741736287686,-0.0306739234029746,-0.0693927289960057,0.135729859674624,0.322566644966365,0.342981621513346,0.33445173352029,-12970.8333333333,0.0255040926332601,-892.916666666667,16917.8333333333,0.00020583575554204,0.864854443801812,0.87026528929628,0.894404984423676,1.11689144003567,1.03712999379011,1.0002745058894,0.965948525159051,0.971991852175178,0.998953271028037,1.07172701949861,-0.0332461710870377,-0.0550816219062664,0,0.0182266197558776,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"1200","00000000000000000253_0",0.0272543404689909,4132.25,3701.25,1661.33333333333,1854,2024,2138.66666666667,2277.33333333333,2399,2613.5,2633.75,-0.226402281678664,0.180366372939851,0.659646852563032,1,0.641179029802045,0.305012396248787,0.197233709398964,0.91600790513834,-8.42740046838408,-5.02583798882682,1.12172693266833,0.0984081041968162,1.56896060749881,-0.172255433706798,0.225141755920394,-0.225141755920394,0.0550201059551924,0.12711590296496,0.0999193350401572,-0.170005595970901,-0.238169577519758,0.380580496972228,0.28560425171378,0.402603404451976,0.311792343834245,41710.8333333334,0.291254940711462,-2108.25,11472.75,0.196345194010626,0.776807980049875,0.729508196721312,0.692510768375712,1.58532303370786,1.42057713052859,1.30125988142292,1.23149158354115,1.15650614754098,1.09785327219675,1.11644714623438,-0.0766917293233083,-0.0984081041968162,0,0.17375076597404,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"1201","00000000000000000254_0",0.00585148096760572,2714,2679,2145,2109,2060,2201.5,2129.83333333333,2154.33333333333,2023.5,1953.25,0.0467882632831086,0.0677103718199609,0.453137687043266,1,0.0535819142689372,-0.0214469335291957,-0.0130946401664634,1.02378640776699,-23.2900900900901,-38.1297935103245,0.978575213869332,-0.0202140309155767,1.38947907333931,-0.139393939393939,0.145751978891821,-0.145751978891821,0.00648989430743556,-0.00893841067711522,-0.0421301775147929,0.0206896551724138,-0.114199563303643,0.12544059713871,0.340573274121922,0.326766249495357,0.332660476382721,-23267.5,-0.0177184466019418,-654,10498.9166666667,-0.0398941139831828,0.974335680218033,1.00712105798576,0.995667646603744,0.910606060606061,0.926149834044571,0.948179611650485,0.88723597547127,0.917090539165819,0.906660993346743,1.01306457633445,0.0242094861660079,0.0202140309155767,0,-0.0383408209735984,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"1202","00000000000000000255_0",-0.0161824371589796,2323.5,2105,1881.2,2045.66666666667,2179,2590.5,2579,2546.41666666667,2338,2511,-0.143390555985611,0.0324821995711845,0.54161124492217,1,0.304831288343558,0.0844621513944223,0.0525196205374838,0.93880985161389,-4.67375344141939,-3.59004182527374,0.982982693173776,0.0733461405842077,0.925328554360812,0.0524420436641909,-0.00311058672101255,0.00311058672101255,0.0493395054758948,0.0352003542174009,-0.0512326265598052,-0.0666869439586344,0.101195559350982,0.0635895479687202,0.311712718407152,0.356257618854124,0.332029662738724,-12603.3333333333,0.0729692519504359,-144.5,12405.9166666667,0.106172049888072,0.726191854854275,0.729430011632416,0.73876362208332,1.3347863066128,1.22747270653414,1.15236346948141,0.969310943833237,0.973633191159364,0.986091566580489,1.10380047505938,-0.0568957669549386,-0.0733461405842077,0,0.102121433796635,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"1203","00000000000000000256_0",-0.000974492111077199,1500,1397,996.8,1096,1121.33333333333,1302.75,1288.5,1317.33333333333,1241.5,1300,-0.132009752699408,0.0788193896658869,0.541948931735279,1,0.607516009437142,0.122005217513925,0.076369999406835,0.977407847800238,-6.37162434502217,-4.30571444135752,1.01119426853451,0.0587939065844139,1.15384615384615,-0.0589350009475081,0.0942914462885282,-0.0942914462885282,0.0355540214014498,0.0508570219369402,-0.024073892109659,-0.0622459893048128,-0.0404021597467883,0.155624036979969,0.316869850142148,0.358936057437479,0.324194092420373,-2315,0.107164090368609,-378.666666666667,6329.91666666667,0.110659968343541,0.76515064287085,0.773612727978269,0.75668016194332,1.30417335473515,1.18613138686131,1.15933412604043,0.997889080790635,1.00892510671323,0.986842105263158,1.07372942018611,-0.0207559536814507,-0.0587939065844139,0,0.0851419031719533,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"1204","00000000000000000257_0",0.03216011042098,1325,1109.5,720,809.5,876.5,910.5,1027,1083,1149.5,1159,-0.233634912187334,0.0815524441169246,0.673837209302326,1,0.676077265973254,0.323236309817464,0.209735410712639,0.923559612093554,-10.7227722772277,-5.68503937007874,1.18945634266886,0.0980269339179455,1.14322691975841,0.0177069499778663,0.0709234188724995,-0.0709234188724995,0.0885192031217909,0.134748272458045,0.116019417475728,-0.173557937723328,-0.0386145565176691,0.241508550011712,0.285487568330101,0.405395873743608,0.309116557926292,21355,0.311466058185967,-448.5,5056,0.208128683693517,0.790774299835255,0.701071080817916,0.664819944598338,1.60972222222222,1.43174799258802,1.32230462065031,1.27292696320703,1.12852969814995,1.07017543859649,1.19423163587201,-0.0693581780538302,-0.0980269339179455,0,0.17754635509271,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"1205","00000000000000000258_0",-0.0032046442173789,5272,2511,7216,7340,7474,7582,7438.5,7184,7636.5,7122,0.00655600502162087,-0.0763266119535482,0.477281865701649,1,-0.247940189197437,0.0258081593488403,0.0158845908715899,0.982071180090982,-29.6859504132231,-19.6284153005464,0.947507254022685,0.0175629680054459,0.74024150519517,0.50509977827051,-0.183173877677499,0.183173877677499,0.354747526660671,0.0107541113795043,0.00358116765778493,-0.0197976830367576,0.495251017639077,-0.163970821439899,0.32694149350794,0.340148326317899,0.332910180174161,-43820,0.0217420390687717,2202,36800.5,-0.036173055184462,0.951727776312319,0.970088055387511,1.00445434298441,0.986973392461197,0.970299727520436,0.952903398447953,0.939329992086521,0.957451099011898,0.991369710467706,2.09956192751892,-0.01763622005791,-0.0175629680054459,0,-0.0150739870004149,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"1206","0000000000000000034d_0",0.596400536090369,1181,586,173,327,263.5,676,1517,1738,1911.5,2002.5,-0.840956102045507,-0.181354491357325,1.99651046859422,2,1.87613843351548,1.81764705882353,1.61892412275531,1.24098671726755,-4.97994269340974,-3.45526838966203,2.57100591715976,0.207331042382589,0.58976279650437,0.530730730730731,-0.236216653193209,0.236216653193209,0.336728919071873,0.757701149425287,0.477487922705314,-0.707840071476435,0.442700903471232,0.56631299734748,0.130695443645084,0.763988808952838,0.105315747402078,115895,6.25426944971537,-917.5,6197,1.15089344804765,0.255917159763314,0.114040870138431,0.0995397008055236,11.5751445086705,6.12385321100917,7.59962049335863,2.96227810650888,1.32003955174687,1.15218642117376,2.01535836177474,0.152095808383234,-0.207331042382589,0,0.719253058596265,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"1207","0000000000000000034e_0",0.603065134099617,1028,499,171.5,345.5,259,600,1420,1642,1920.5,1867.5,-0.831780284453163,-0.238236164545724,1.97514542570069,2,1.89733927143999,1.82875487273561,1.63334119775078,1.33397683397683,-6.45186640471513,-3.83197199533256,2.73666666666667,0.203252032520325,0.550468540829987,0.587518082248398,-0.302696286247244,0.302696286247244,0.346430910281598,0.762330809818766,0.523903987304106,-0.695057369814651,0.479937467430954,0.49690571532581,0.136831683168317,0.760594059405941,0.102574257425743,111530,6.41505791505791,-769,5788.5,1.13434414668547,0.285833333333333,0.120774647887324,0.104445797807552,10.8892128279883,5.40520984081042,7.21042471042471,3.1125,1.31514084507042,1.13733252131547,2.06012024048096,0.199769053117783,-0.203252032520325,0,0.687754179846362,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"1208","0000000000000000034f_0",0.630333390913802,1064,514.5,175.5,384.5,267.5,675.5,1620.5,1858.5,2184,2076.5,-0.844138543516874,-0.278515307504741,1.95896226415094,2,1.93683678625568,1.87547400611621,1.69481782808631,1.43738317757009,-6.38659793814433,-3.717,2.75129533678756,0.207674943566591,0.512400674211413,0.618677042801556,-0.344827586206897,0.344827586206897,0.348115299334812,0.781766265551703,0.527539779681763,-0.700603465057427,0.518032786885246,0.469105971694857,0.135578279266573,0.770098730606488,0.0943229901269394,123180,7.16448598130841,-796.5,6498.5,1.1573896353167,0.25980754996299,0.108299907435977,0.0944309927360775,11.8319088319088,5.40052015604681,7.76261682242991,3.0740192450037,1.28139463128664,1.11729889695991,2.06802721088435,0.245540398740818,-0.207674943566591,0,0.687525396180414,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"1209","00000000000000000350_0",0.634207002104458,1028,499,181.5,352,239,600,1420,1642,1954,1867.5,-0.822840409956076,-0.255253490080823,1.96165966386555,2,2.11441252619899,1.87602552415679,1.69560230957842,1.47280334728033,-6.62096774193548,-3.92353643966547,2.73666666666667,0.136741973840666,0.550468540829987,0.593151243375459,-0.310529845741113,0.310529845741113,0.346430910281598,0.78203374373005,0.530148786217698,-0.694709453599306,0.479937467430954,0.489855072463768,0.138310412573674,0.767779960707269,0.093909626719057,111595,7.17573221757322,-789,5768.5,1.1593497864262,0.3025,0.127816901408451,0.110535931790499,10.2892561983471,5.30539772727273,7.81380753138075,3.1125,1.31514084507042,1.13733252131547,2.06012024048096,0.275946275946276,-0.136741973840666,0,0.682811444018923,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"1210","00000000000000000351_0",0.654340836012862,916,461,160,287,215,507,1340,1607,1898,1783,-0.835306227483273,-0.29068673565381,2.2455919395466,2,2.11538461538462,1.91069063386944,1.74223602484472,1.33488372093023,-7.30454545454545,-4.63112391930836,3.16962524654832,0.146666666666667,0.513740886146943,0.609156422212802,-0.348969438521677,0.348969438521677,0.33042846768337,0.79649787032655,0.578378378378378,-0.737299771167048,0.488062187673515,0.522859517871987,0.119583333333333,0.790833333333333,0.0895833333333333,112640,7.82790697674419,-701,5452,1.1768826619965,0.315581854043393,0.119402985074627,0.0995644057249533,11.14375,6.21254355400697,8.29302325581395,3.51676528599606,1.33059701492537,1.10952084629745,1.98698481561822,0.210526315789474,-0.146666666666667,0,0.722705314009662,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"1211","00000000000000000352_0",0.64119066773934,948,484,152,281,223,553,1394,1662,1888,1873,-0.849876543209876,-0.270632201806291,2.24580335731415,2,1.99448969813129,1.89204545454545,1.71706129857273,1.26008968609865,-6.11029411764706,-4.14463840399003,3.00542495479204,0.189333333333333,0.506139882541377,0.591905564924115,-0.331452750352609,0.331452750352609,0.324022346368715,0.788725722406442,0.546907005325686,-0.740894421392347,0.484558040468584,0.542717656631408,0.11747491638796,0.789297658862876,0.0932274247491639,116080,7.46636771300448,-725,5705,1.1805389935607,0.274864376130199,0.109038737446198,0.0914560770156438,12.3223684210526,6.66548042704626,8.39910313901345,3.3869801084991,1.34361549497848,1.12695547533093,1.95867768595041,0.164772727272727,-0.189333333333333,0,0.739090064995357,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"1212","00000000000000000353_0",0.626798191533087,944,473,178,298,227,520,1347,1606,1801,1806,-0.820564516129032,-0.256507936507937,2.2078239608802,2,2.15144887916894,1.86180384425826,1.67675132094767,1.31277533039648,-7.23423423423423,-4.69590643274854,3.08846153846154,0.120987654320988,0.522702104097453,0.583992963940194,-0.312204007285974,0.312204007285974,0.332392378263938,0.776134122287968,0.55191727703576,-0.716055264411625,0.48021978021978,0.520128824476651,0.128116938950989,0.774290627687016,0.0975924333619948,113520,6.93392070484582,-717,5506,1.16474059503319,0.342307692307692,0.132145508537491,0.110834371108344,10.1460674157303,6.06040268456376,7.95594713656388,3.47307692307692,1.34075723830735,1.12453300124533,1.99577167019027,0.204610951008646,-0.120987654320988,0,0.716730038022814,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"1213","00000000000000000354_0",0.633587786259542,889,460,162,272,216,458,1166,1361,1764,1614,-0.817567567567568,-0.270867700428901,2.21095890410959,2,2.0964247020585,1.87541645633518,1.69484102653937,1.25925925925926,-7.31720430107527,-4.59797297297297,2.97161572052402,0.142857142857143,0.550805452292441,0.586330935251799,-0.329815303430079,0.329815303430079,0.318013343217198,0.781818181818182,0.587758775877588,-0.732809430255403,0.434194341943419,0.531438415159345,0.120781527531083,0.783303730017762,0.0959147424511545,102180,7.16666666666667,-673,4815,1.14558863698443,0.353711790393013,0.13893653516295,0.119030124908156,9.96296296296296,5.93382352941176,7.47222222222222,3.52401746724891,1.38421955403087,1.18589272593681,1.93260869565217,0.171779141104294,-0.142857142857143,0,0.711558854718982,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"1214","00000000000000000355_0",0.683340582862114,889,460,147,256,182,458,1166,1361,1788,1614,-0.833049403747871,-0.287425149700599,2.26050420168067,2,2.25752038234467,1.95555555555556,1.80384580824872,1.40659340659341,-6.73762376237624,-4.37620578778135,2.97161572052402,0.106382978723404,0.550805452292441,0.590747330960854,-0.335823683227493,0.335823683227493,0.318013343217198,0.815228426395939,0.592163846838825,-0.749510763209393,0.434194341943419,0.552838427947598,0.115004492362983,0.803234501347709,0.0817610062893082,102020,8.82417582417582,-707,4781,1.19565822432508,0.320960698689956,0.126072041166381,0.108008817046289,10.9795918367347,6.3046875,8.86813186813187,3.52401746724891,1.38421955403087,1.18589272593681,1.93260869565217,0.254295532646048,-0.106382978723404,0,0.72620320855615,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"1215","00000000000000000356_0",0.566556655665567,889,460,158,234,197,458,1166,1361,1266,1614,-0.821670428893905,-0.134661354581673,2.33236994219653,2,2.11431962025316,1.75245901639344,1.53609610300034,1.18781725888325,-6.07589285714286,-4.53666666666667,2.97161572052402,0.109859154929577,0.550805452292441,0.466975666280417,-0.174941995359629,0.174941995359629,0.318013343217198,0.73069036226931,0.468677494199536,-0.688,0.434194341943419,0.583259127337489,0.137890394814378,0.746022392457278,0.116087212728344,101800,5.42639593908629,-692,4796,1.1733370135247,0.344978165938865,0.135506003430532,0.116091109478325,10.2151898734177,6.8974358974359,8.19289340101523,3.52401746724891,1.38421955403087,1.18589272593681,1.93260869565217,0.135531135531136,-0.109859154929577,0,0.746753246753247,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"1216","0000000000000000035e_0",0.450527031621897,1357.5,760,242,406,404,665,1304,1499.5,1891,1791,-0.761928184948352,-0.0953909359352934,1.67226890756303,2,1.48640543782487,1.55435540069686,1.29909840648588,1.0049504950495,-5.78957528957529,-3.54491725768322,2.25488721804511,0.25077399380805,0.757956448911223,0.426631459826481,-0.164229644451285,0.164229644451285,0.282172373081464,0.647930283224401,0.479655712050078,-0.6464954288202,0.263565891472868,0.539552027218599,0.150314698259904,0.700111069974084,0.149574231766013,98750,3.68069306930693,-953.5,5663.5,0.947620132088363,0.36390977443609,0.18558282208589,0.161387129043014,7.40082644628099,4.41133004926108,4.43316831683168,2.69323308270677,1.37346625766871,1.1943981327109,1.78618421052632,0.00352112676056338,-0.25077399380805,0,0.630405097860719,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"1217","00000000000000000374_0",0.572771718691237,1097,532,172,326,284,598,1350,1584,1919,1823,-0.827568922305764,-0.204493087557604,1.97294372294372,2,1.7512853470437,1.78039927404719,1.57114852398524,1.14788732394366,-5.82352941176471,-3.71830985915493,2.64882943143813,0.245614035087719,0.601755348326934,0.565891472868217,-0.272546419098143,0.272546419098143,0.346838551258441,0.742169768497503,0.524831148192292,-0.709576837416481,0.434643995749203,0.54181307097681,0.128904705417161,0.758797943851325,0.112297350731514,107530,5.75704225352113,-813,5639,1.09537366548043,0.287625418060201,0.127407407407407,0.108585858585859,10.5988372093023,5.5920245398773,6.41901408450704,3.04849498327759,1.35037037037037,1.15088383838384,2.06203007518797,0.0958904109589041,-0.245614035087719,0,0.696603071195905,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"1218","00000000000000000375_0",0.571353894406691,1172,524,186.5,361,307.5,724,1633.5,1880.5,2068,2142,-0.839811037148379,-0.207552222817354,1.9741935483871,2,1.74982606102773,1.7779086892489,1.56795511221945,1.1739837398374,-5.18044077134986,-3.49860465116279,2.59737569060773,0.244939271255061,0.547152194211018,0.595679012345679,-0.276543209876543,0.276543209876543,0.382075471698113,0.741107135339928,0.481375358166189,-0.7027583367641,0.514252607184241,0.529028049575995,0.131920336195871,0.755709848346428,0.112369815457701,123990,5.72520325203252,-864.5,6687.5,1.12316326530612,0.257596685082873,0.114172023262932,0.0991757511300186,11.485254691689,5.93351800554017,6.96585365853659,2.9585635359116,1.31129476584022,1.13905876096783,2.23664122137405,0.110995850622407,-0.244939271255061,0,0.711546144626448,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"1219","00000000000000000376_0",0.590350477924442,1034,496,173,296,225,531,1244,1436,1574,1626,-0.807670928293496,-0.162341982701264,1.96614268440145,2,2.07219662058372,1.79866666666667,1.59456264775414,1.31555555555556,-6.11063829787234,-4.01117318435754,2.70433145009416,0.130653266331658,0.635916359163592,0.520772946859903,-0.207055214723926,0.207055214723926,0.351633986928105,0.749861033907727,0.495486935866983,-0.683422459893048,0.429885057471264,0.554887218045113,0.141288782816229,0.751312649164678,0.107398568019093,96200,5.99555555555556,-809,5062,1.13502565487443,0.325800376647834,0.139067524115756,0.120473537604457,9.39884393063584,5.49324324324324,7.22666666666667,3.06214689265537,1.30707395498392,1.13231197771588,2.08467741935484,0.204022988505747,-0.130653266331658,0,0.691987513007284,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"1220","000000000000000004b9_0",0.248734916309848,2863,1839,577,839,965,1531,2146,2394,2631,2705,-0.648385131017672,0.0881182490051165,1.14135021097046,3,1.01721821956283,1.1115929941618,0.841754244139046,0.869430051813472,-3.45953757225434,-2.50943396226415,1.56368386675376,0.251621271076524,1.05841035120148,0.177181208053691,0.0422278849654168,-0.0422278849654168,0.217779668226287,0.46329254727475,0.264296011532917,-0.5164265129683,0.077038895859473,0.546731496488385,0.189177001127396,0.593235625704622,0.217587373167982,98740,1.72642487046632,-1898,9741,0.711074785451573,0.376877857609406,0.268872320596459,0.241019214703425,4.68804159445407,3.22407628128725,2.80310880829016,1.76681907250163,1.26048462255359,1.12990810359231,1.5568243610658,-0.102689486552567,-0.251621271076524,0,0.526523702031603,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"1221","000000000000000004ba_0",0.251640709178176,2738.5,1788.5,530,814,955,1519.5,2191,2379.5,2664.5,2682,-0.669987546699875,0.0724448315911731,1.14934647525177,3,0.966802397918787,1.13321364452424,0.862077660110943,0.852356020942408,-3.37278525868179,-2.40474987367357,1.56597564988483,0.286195286195286,1.0210663683818,0.19672131147541,0.0136960947621692,-0.0136960947621692,0.209851999116413,0.472302804254731,0.273661567877629,-0.531982176225384,0.101143359718558,0.541731175228712,0.183602120221044,0.600992443893087,0.215405435885869,97570,1.79005235602094,-1783.5,9727,0.712164948453608,0.348798947022047,0.241898676403469,0.222735868880017,5.06037735849057,3.2948402948403,2.80837696335079,1.76505429417572,1.22409858512095,1.12712754780416,1.53117137265865,-0.113801452784504,-0.286195286195286,0,0.534324942791762,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"1222","000000000000000004bc_0",0.060239081178217,3723.5,2641.5,838.5,1124,1503.5,1824.5,2072.5,2266.5,2554,2576.5,-0.508931185944363,0.212831370729161,0.873834152959132,3,0.496713792614308,0.621214734507823,0.426104098387254,0.747588959095444,-3.2355460385439,-2.29868154158215,1.24225815291861,0.283945345858241,1.44517756646614,-0.0168414974497161,0.186300278773397,-0.186300278773397,0.169992144540456,0.258903265557609,0.166609569487267,-0.388798259923872,-0.120704285108188,0.536255801959773,0.21692560069478,0.492907459229953,0.290166940075268,60675,0.698703026272032,-2220,10243.5,0.394436956255361,0.459577966566182,0.404583835946924,0.369953673064196,3.07274895646989,2.29225978647687,1.71366810774859,1.41216771718279,1.24318455971049,1.13677476285021,1.40961574862767,-0.212129681386249,-0.283945345858241,0,0.39251452506418,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"1223","000000000000000004d4_0",0.110730349111159,3554.5,2858,945.5,1256,1557,1916.5,2515,2728.5,2944,2905.5,-0.508958712022851,0.135762693034107,0.915839243498818,3,0.667372371649906,0.739404709018214,0.518946990331946,0.806679511881824,-4.13096139288418,-2.80998970133883,1.42368901643621,0.244355644355644,1.22336947169162,0.0148224750086177,0.0939447564822651,-0.0939447564822651,0.108615984405458,0.308153743612531,0.211398004320543,-0.401904761904762,-0.0638377070537875,0.477808959567612,0.218169185339587,0.511377453534827,0.270453361125586,82405,0.890815671162492,-1997.5,11622.5,0.453226529240421,0.493347247586747,0.375944333996024,0.346527396005131,3.07297726070862,2.31329617834395,1.86608863198459,1.51604487346726,1.15526838966203,1.06487080813634,1.24370188943317,-0.161178045515395,-0.244355644355644,0,0.396371500660819,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"1224","000000000000000004d5_0",0.0857292897466194,3391,2992.5,1123,1512,1741,1963.5,2459.5,2657,3012,2809.5,-0.428862047043865,0.107586058055466,0.808372895986189,3,0.630894470366326,0.641649137568364,0.441847206385405,0.868466398621482,-5.88482834994463,-3.16121356335515,1.35319582378406,0.215782122905028,1.20697633030788,0.00324756432675493,0.0591910042167734,-0.0591910042167734,0.0624265684969061,0.267410056806228,0.210732589689478,-0.331564986737401,-0.0977622890682318,0.383234754232103,0.241340782122905,0.480766161213089,0.277893056664006,71625,0.730040206777714,-1650,11630.5,0.352175346077785,0.571937866055513,0.456596869282374,0.422657132103877,2.50178094390027,1.85813492063492,1.61372774267662,1.43086325439267,1.14230534661517,1.05739555890102,1.13316624895572,-0.107511737089202,-0.215782122905028,0,0.300242971190559,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
"1225","000000000000000005ba_0",0.237842951750237,2773.5,1788,566.5,859,1007,1526.5,2284.5,2481.5,2704.5,2734.5,-0.656770675552863,0.0722541303268808,1.14630056591909,3,0.94331758821895,1.09737373737374,0.828485250766257,0.853028798411122,-3.71760299625468,-2.58489583333333,1.62561415001638,0.279949157928186,1.01426220515634,0.204006677796327,0.0125958378970427,-0.0125958378970427,0.216047352844459,0.457362252458575,0.278421177026708,-0.517889715167672,0.121915285451197,0.527047487955953,0.187944426211574,0.59172957006892,0.220326003719506,102045,1.68570009930487,-1766.5,10034,0.692477284874399,0.37111038322961,0.247975486977457,0.22828934112432,4.8270079435128,3.18335273573923,2.7154915590864,1.79135276776941,1.19697964543664,1.1019544630264,1.5511744966443,-0.113889957676029,-0.279949157928186,0,0.521914567969946,"train","{""""type"""":""""MultiPoint"""",""""coordinates"""":[]}"
